ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Junior JavaScript разработчик,Не указано,"Мужчина, 25 лет","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 лет 1 месяц,javascript разработчик в Индивидуальное предпринимательство / частная практика / фриланс,парсинг сайтов,"JavaScript, AngularJS, HTML5, Node.js, Git, CSS3, Puppeteer, Linux, ElectronJs, MongoDB, jQuery, Русский — Родной, Английский — B1 — Средний","-Учусь на 4 курсе по направлению ""Информационные системы и технологии"". -Закончил курсы Тинькофф-финтех по программе Frontend-разработка. Перечень практических навыков: -JavaScript(+ES6) -HTML5 / CSS3 -Angular -Node.js -Git -Electron -NativeScript -Puppeteer -Linux -MongoDb Я ответственный и целеустремленный. Планирую развиваться в Frontend-разработке. Хочу глубже освоить TypeScript, работать с запросами. Также планирую дальше изучать Angular и Node.js, готов освоить другие framework'и. Готов к задачам и не стесняюсь просить помощи в случае затруднений. Ссылка на проект gitlab: https://gitlab.com/BrothersWar/afisha-angular Ссылка на проект гитхаб: https://github.com/BrothersWar/khabar-aio Ссылка на сертификат: https://acdn.tinkoff.ru/static/documents/25d53e4b-5d5b-4bc7-bb27-2c9e9ca81b4f.pdf","Московский государственный университет печати им. И. Федорова, Москва Информационные системы и технологии , Программное обеспечение игровой компьютерной индустрии","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/c73732ff0007fe5d330039ed1f694a696a324d
Кандидат,JS разработчик,Не указано,"Мужчина, 38 лет","Одинцово (Московская область) , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 1 год 10 месяцев,JS разработчик в International Science Hub,"Angular, вёрстка.","HTML5, CSS3, JavaScript, Git, SCSS, Русский — Родной","В данный момент работаю фрилансером. Занимаюсь Front-End разработкой на сайте ish.eart Стремлюсь развиваться в Web и game разработке, самостоятельно нахожу новую информацию и применяю её на практике. Знаком с такими програмами как Figma Avocode ссылки на проекты: https://angular-blog-856b2.firebaseapp.com https://web-constructor-596e2.web.app/ https://github.com/DenisBykovS","СОШ 2; node.js geek brains , ссылка https://gb.ru/certificates/561168; react geek brains , ссылка https://gb.ru/certificates/561167; HTML CSS geek brains , ссылка https://gb.ru/certificates/441308; git geek brains , ссылка https://gb.ru/certificates/526106; основы базы данных geek brains , ссылка https://gb.ru/certificates/526107; базы данных geek brains , ссылка https://gb.ru/certificates/526002; Java script уровень 2 geek brains , ссылка https://gb.ru/certificates/526000; Java script уровень 1 geek brains , ссылка https://gb.ru/certificates/525998; HTML 5 CSS 3 geek brains , ссылка https://gb.ru/certificates/451753",Русский — Родной,https://hh.ru/resume/8f156e200005d5eb640039ed1f614f69344d73
Кандидат,Senior Frontend Developer,Не указано,"Мужчина, 35 лет","Екатеринбург , хочу переехать (Москва, Санкт-Петербург) , готов к редким командировкам",Не указано,Опыт работы 12 лет 7 месяцев,Senior Frontend Developer в Софт Про,"Разработка платформы для профессиональных ставок и статистического анализа спортивных событий, разработка и поддержка проекта более 300к строк кода, написанного на TypeScript MobX Redux Angular","Bootstrap, coffescript, compass, Git, grunt, Gulp, handelbars, JavaScript, javaScriptMVS, Less, marionette js, requirejs, Sass, vanilla js framework, webpack, Верстка, CSS3, Ajax, jQuery, HTML5, HTML, CSS, Adobe Photoshop, Создание сайтов, CorelDRAW, SEO, react, redux, Vue, Mobx, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"уртк кс , Компьютерные сети; ШРИ Яндекс , Разработка интерфейсов","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/1506d3860001a85bf80039ed1f485345474f75
Кандидат,"Senior Frontend Developer (React, React-Native, TypeScript, JavaScript)",Не указано,"Мужчина, 41 год","Пенза , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 20 лет 3 месяца,Сеньор ФронтЕнд Разработчик в Ньютон Технологии,"Стек: JavaScript, TypeScript, React, React Native, React Query, StyledComponents, Webpack, Jest, Redux, Strorybook, Git, HTML, CSS Область: Инвестиции Продукт: Инвестиционный брокер Основные обязанности: - Разработка и поддержка приложения на React/ReactNative - Разработка запросов к API c React Query - Покрытие тестами кода на Jest - Ревью кода Основные достижение: - Участие в разработке адаптивной версии приложения - Участие в рефакторинге кодовой базы","JavaScript, Git, Английский язык, CSS3, REST, REST API, ReactJS, Atlassian Jira, React, React.js, GitHub, Java Script, API, HTML5, HTML, MongoDB, Node.js, TypeScript, NodeJS, Redux, MobX, Jest, Docker, NestJS, GraphQL, Cypress, NextJS, Apollo, React Native, Formik, Русский — Родной, Английский — B2 — Средне-продвинутый","Обо мне Я Фронт-Енд Разработчик с 10 летним опытом. Пишу переиспользуемый, читаемый код. Использую базисные принципы такие как SOLID, DRY, KISS. Разрабатываю фичи с пониманием бизнес запроса, в тоже время держа в уме разумное накопление тех долга, которое не даст проекту закопаться. Могу ловить UI/UX сложные моменты, стараюсь делать интерфейс простым и user friendly. Стараюсь, чтобы юзер в каждый момент пользовательского кейса понимал где он и каковы его цели. Скилы Парадигмы и принципы: OOP, Clear architecture, KISS, DRY, SOLID Разработка: JavaScript, TypeScript, React, RxJS, Vue, CSS (Less, Sass, Stylus), BEM, Bootstrap, Material-UI, jQuery, Angular2 Стейт менеджмент: TanStackQuery, Redux, Vuex, MobX Тестирование: Jest, Enzume, Karma, Jasmine, Cypress Воркфлоу: Git, Webpack, Docker, Heroku, Travis Бэк-енд: Nest.js, Node.js, Express, Mongo Прожект менеджмент: Agile, Jira, Pivotal, remote working Мобильная разработка: React-Native, Cordova Процесс: Код ревью, менторинг Пример кода - https://github.com/lemind","Пензенский государственный университет, Пенза ВТ / Автоматизированные системы обработки информации и управления , Инженер","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/75af0bd000004bfa9c0039ed1f736563726574
Кандидат,Web-разработчик,6 000 $ на руки,"Мужчина, 30 лет","Москва , м. Академическая , готов к переезду , не готов к командировкам",Не указано,Опыт работы 7 лет 7 месяцев,Senior Elixir разработчик в Yolo,Разработка системы бонусов на Elixir/LiveView,"Rust, Tokio, Linux, Elixir, Erlang, Kubernetes, RabbitMQ, Apache Kafka, Apache Cassandra, Go, C, PostgreSQL, Nginx, JavaScript, Git, TypeScript, React, GraphQL, Angular, Solana, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Национальный исследовательский технологический университет ""МИСиС"" (Московский институт стали и сплавов), Москва ИТАСУ","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/93c8358d00033de35f0039ed1f3777417a354f
Кандидат,Full-stack разработчик,450 000 ₽ на руки,"Мужчина, 30 лет","Москва , м. Текстильщики , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 10 лет 3 месяца,"Ведущий разработчик в Норильский никель, ГМК",Разработка внутренних продуктов,"JavaScript, Node.js, Алгоритмы и структуры данных, ReactJS, Nest.js, TypeScript, HTML, Git, HTML5, SQL, Docker, PostgreSQL, Разработка компиляторов, Redux, Atlassian Jira, Проектирование архитектуры ПО, CSS, Python, Django Rest Framework, Next.js, SAPUI5, MongoDB, Redux Saga, Styled Components, Atlassian Confluence, Русский — Родной, Английский — B2 — Средне-продвинутый, Французский — A1 — Начальный",Не указано,"Московский государственный технический университет им. Н.Э. Баумана, Москва Информатика и Управление , ИУ9. Прикладная математика и информатика","Русский — Родной, Английский — B2 — Средне-продвинутый, Французский — A1 — Начальный",https://hh.ru/resume/21e3b10f000296640f0039ed1f514f724a5136
Кандидат,Frontend-разработчик,Не указано,"Женщина, 31 год","Иваново (Ивановская область) , готова к переезду , готова к редким командировкам",Не указано,Опыт работы 9 лет 2 месяца,Frontend разработчик в ООО Снабцентр,Разработка frontend сервисов системы,"HTML, JavaScript, CSS, TypeScript, Angular, Scss, Web, Frontend, CSS3, HTML5, Русский — Родной, Английский — A1 — Начальный",Не указано,"Ивановский государственный энергетический университет им. В.И. Ленина, Иваново (Ивановская область) Информатики и вычислительной техники , Программное обеспечение вычислительной техники и автоматизированных систем","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/1871e4bd0002ccba830039ed1f72555a6d3843
Candidate,Front-end Web Developer,160 000 ₽ in hand,"Male, 44 years","Krasnodar , not willing to relocate , prepared for business trips",Не указано,Work experience 11 years 8 months,Backend developer в freelance,"Working on personal projects to becoming a full-stack using Golang. Creating apps of different functionalities. Most interesting apps : Booking reservation app, Chat app with web-socket","HTML5, CSS3, JavaScript, Git, Bootstrap, Angular 2+, Time management, REST, webpack, Sass, Linux, PostgreSQL, Reactjs, Redux, Redux-Thunk, RxJS, Ngrx, English — Native, Russian — B1 — Intermediate","Active learner of Front-end Web Development, Self-motivated, a team worker, very passionate about the following technologies, : JavaScript, Typescript, Angular 2+, Angular Material, HTML 5, CSS, Git, a little of NgRx, Research and Development, Strategic Planning and technology trends Also at the moment learning reactive programming and will be looking into Back-end frame works too. At my spare time I go to the gym, play football, table tennis and distance running. personal projects in github: https://github.com/Totiruzi/ In my quest to keep learning, took up MEAN (Mongodb, Express.js, Angular, Node) as to have more understanding of the full stack building a personal project utilizing: NodeJS + Express + MongoDB + Angular Application with the help of the Angular CLI. built : A blog like application that allows users to make post, upload files, edit and delete if authorized Connected Angular Frontend with a NodeJS Backend Use MongoDB with Mongoose to interact with Data on the Backend implemented Users, Authentication as well as Authorization: project in github: https://github.com/Totiruzi/MEAN-App.git","Kuban State University of Technology Computer Technology and Automated System , Master; Kuban State University of Technology School Computer Science & Informatics , Specialist; Udemy.com IT & Software , Web development","English — Native, Russian — B1 — Intermediate",https://hh.ru/resume/4b11ac7500067ca2630039ed1f704a745a724c
Кандидат,"Team lead, tech lead, CTO",6 000 $ на руки,"Мужчина, 40 лет","Владивосток , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 17 лет 2 месяца,Lead software engineer в epam.com,Руководство frontend командой.,"JavaScript, PHP, GO, Angular, HTML5, Git, Ajax, CSS3, REST, graphql, web sockets, Yii, RabbitMQ, Agile Project Management, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,ДВГУ мат.обеспечение и администрирование ИС,"Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/e63cc6b9000587f51e0039ed1f32534548414f
Кандидат,"Программист BackEnd-PHP, Frontend any JS-frameworks.",100 000 ₽ на руки,"Мужчина, 63 года","Королев (Московская область) , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 18 лет 8 месяцев,"Программист php, mysql, html, css,JS, TS, WebPack, Gulp, React, Vue, Angular, Redux, Nuxt в фриланс","Опыт разработки на чистом PHP без использования фреймворков. Разработка web-проектов, программирование, автоматизация верстки и топологии сайтов. Разработка концепций и ТЗ. Разработка собственного Backend PHP-фреймворка и интеграция с JS-фреймворками Работа с git и github","Работа с юридическими лицами, Техническое обслуживание, Ремонт ПК, Настройка ПК, Сборка ПК, Настройка сетевых подключений, Настройка ПО, Администрирование сетевого оборудования, Пользователь ПК, Программирование, Бизнес планирование, водительский стаж 23 года, 1С: Бухгалтерия, Линукс, PHP, Linux Pfsense, MySQL, JavaScript, CSS, HTML, Linux, CSS3, Управление проектами, Веб-программирование, Разработка концепции, Laravel, ReactJS, Angular, VueJS, Git, Русский — Родной","Имею ровный и стабильный характер, высокую работоспособность, коммуникабелен и способен работать в команде. Базовые знания английского выше среднего. более 25 лет работаю в IT. Хорошо знаю рынок IT. Портфолио http://gjs.deltar.ru, http://finance.deltar.ru, http://blog.deltar.ru, http://grandjet.ru","Московский государственный университет им. М.В. Ломоносова, Москва Физический , теоретическая физика",Русский — Родной,https://hh.ru/resume/f73253fc00043490df0039ed1f3976794c7564
Кандидат,Программист,30 000 ₽ на руки,"Мужчина, 37 лет","Тамбов , готов к переезду , не готов к командировкам",Не указано,Опыт работы 11 лет 11 месяцев,"Программист Front-End, PHP-программист в ООО ""ТуристиКо""","Верстка веб-страниц, Front-End функционал (валидация форм, AJAX-запросы, Google Analytics, Yandex Metrika, использование API карт Google, использование расширений jQuery и Bootstrap). Разработка функционала на PHP с использованием Phalcon Framework (использование CURL, генерация PDF-документов и отправка пользователю на почту, Maxmind GeoIP - геопозиция пользователя для запросов к сервису Yahoo Weather + кэширование, функционал для вывода нужной информации из БД на страницы)","Delphi, C/C++, Java SE, PHP, MySQL, PostgreSQL, HTML5, CSS3, JavaScript, jQuery, Ajax, Node.js, Git, Mercurial, Android SDK, ES6, Vue, Русский — Родной, Английский — B2 — Средне-продвинутый","Изучал языки: Delphi, C/C++, Java SE, JavaScript (+CoffeeScript), PHP/PHP7. А так же: HTML/HTML5, CSS/CSS3, LESS (верстка в соответствии с макетом в формате psd, а также адаптивная верстка с использованием Bootstrap 3). Знаю, как четко отделить логику от представления (изучал MVC и стандартные паттерны проектирования). В принципе могу использовать паттерны в любой среде программирования. Занимался визуальным проектированием интерфейсов в Delphi и Java, а так же в C++. Уверенная работа с Git. Технологии: Bower, Node.js, NPM, Grunt, Webpack Библиотеки и фреймворки: PhalconPHP, jQuery, Bootstrap 3, Angular, Vue Препроцессоры: LESS, SASS Есть так же опыт в разработке Android приложений. Есть опыт написания тасков для Node.js и Grunt, а также использование Webpack","Тамбовский государственный университет им. Г.Р. Державина, Тамбов Институт математики, физики и информатики , Математика, Компьютерные науки (магистратура); Тамбовский государственный университет им. Г.Р. Державина, Тамбов Институт математики, физики и информатики , Программист","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/3d785795000178f79d0039ed1f42616f316575
Кандидат,Middle Frontend-разработчик Angular,149 999 ₽ на руки,"Мужчина, 51 год","Саранск , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 26 лет 9 месяцев,Инженер-программист в Эволента,Поддержка и развитие https://tor.knd.gov.ru/ один из моих вкладов в https://tor.knd.gov.ru/ - фронтовая часть - https://demo.knd.gov.ru/analytic/dashboard - с использованием amcharts (https://www.amcharts.com/demos-v4/) - 60% мой код - для Заместителя Председателя Правительства Российской Федерации - Григоренко Д Ю проект (analytic/dashboard) для Заместителя Председателя Правительства Российской Федерации - Григоренко Д Ю - https://smotrim.ru/video/2425466 Мораторий на проверки бизнеса сэкономил предпринимателям миллиарды,"Frontend, Fullstack, Angular, NestJS, JavaScript, ES6, TypeScript, Русский — Родной, Английский — A1 — Начальный","Я родился в провинции Лангедок в 1668-м году ... Мой род, хотя ныне и обедневший, принадлежит к одним из самых славных и древних семейств королевства. Мой отец граф де Бриссак сражался в Голландии в полку г-на Лаваля и был ранен копьем при осаде Монферрата, на стенах которого он первым водрузил королевское знамя. До 17 лет я жил в родовом замке, где, благодаря заботам моей матушки баронессы де Монжу, был прилично воспитан и получил изрядное образование. Ныне, расставшись со своими дорогими родителями, дабы послужить отечеству на поле брани, прошу зачислить меня в штат вашей организации Избирался ""Председателем совета молодых специалистов"" ОАО БИОХИМИК С нуля запустил производство таблеток покрытых оболочкой на ОАО БИОХИМИК (сделать таблетку это физика и математика, а сделать таблетку покрытой оболочкой - это искусство) Имею несколько внедренных ""рацпредложений"" на разных фармпредприятиях. Как кризис менеджер (аналитик, технолог) реализовал несколько проблемных (уже изначально) проектов. Креативен и Инициативен. В школьные годы выступал за сборную РСФСР по легкой атлетике. В университете играл в баскетбольной сборной университета. Один из лучших вратарей ""корпоративной лиги"" http://www.youtube.com/watch?v=FFYYlwIQHGs Организовал в Эволенте волейбольную, а в SimbirSoft Саранск баскетбольную, футбольную, волейбольную секции и секцию большого тенниса. Плюс в в SimbirSoft Саранск в обеденный перерыв организовал ежедневный турнир по пейпер болу между командами VUE, React, Angular :) https://docs.google.com/spreadsheets/d/1wowT2gWyDmDKWYmAE_0TZ4shfuZPy5ibAnMFY5U_Rn8/edit#gid=0","Мордовский национальный исследовательский государственный университет им. Н.П. Огарева, Саранск Биологический , Биотехнолог","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/2ed35f950003c72db00039ed1f30614f437833
Кандидат,JavaScript Developer,Не указано,"Мужчина, 38 лет","Саратов , готов к переезду , готов к командировкам",Не указано,Опыт работы 14 лет 1 месяц,Full-stack developer в IDgital,Разработка приложений.,"HTML, JavaScript, PHP, SQL, CSS, jQuery, Linux, MySQL, PostgreSQL, Yii, Ruby, Ruby On Rails, Angular, Kotlin, Армянский — Родной, Английский — B1 — Средний, Русский — C2 — В совершенстве",Не указано,"Государственный аграрный университет Армени Экономика , Управление финансами; Государственный инженерный университет Армени (Политехник) Кибернетика , Управление и информатика в технических системах","Армянский — Родной, Английский — B1 — Средний, Русский — C2 — В совершенстве",https://hh.ru/resume/ba64707e00020ec9130039ed1f6f3841556f6c
Кандидат,Front-end developer,70 000 ₽ на руки,"Женщина, 34 года","Пермь , готова к переезду , готова к командировкам",Не указано,Опыт работы 13 лет 4 месяца,Front-end developer в NewProject1,"Верстка сайтов (адаптивные, кроссбраузерные) - Работа с Node.js, Express, Jade, less/sass/stylus, Gulp/Grunt, JQuery, Canvas, JavaScript, Angular, Git. Разработка дизайна (UX/UI) - Photoshop, Illustrator","Adobe Photoshop, Google Analytics, HTML, Яндекс.Метрика, CSS3, HTML5, jQuery, CMS Wordpress, Кроссбраузерная верстка, Git, Node.js, Bootstrap, JavaScript, CSS, Ajax, Adobe Illustrator, Web Design, Jade, Gulp, Stylus, PSD to HTML, PHP, Sass, Less, MySQL, Linux, Grunt, Управление интернет-проектами, SVG, SQL, Русский — Родной, Английский — B2 — Средне-продвинутый, Французский — A1 — Начальный","В свободное от работы время катаюсь на сноуборде, путешествую и изучаю новые технологии.","Пермский государственный университет Экономический факультет , Финансовый менеджмент; Экономический колледж при Пермском государственном университете Экономический; Школьный университет Томский университет систем управления и радиоэлектронники , Программист; Журналистика Начальная школа бизнеса Сергея Гершанока «СТАРТ!»","Русский — Родной, Английский — B2 — Средне-продвинутый, Французский — A1 — Начальный",https://hh.ru/resume/dc801e960001bbb2f50039ed1f357047617a43
Кандидат,Программист,260 000 ₽ на руки,"Мужчина, 36 лет","Казань , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 12 лет 5 месяцев,Начальник отдела разработки ПО в Leon-Group,"Работал над проектами: один под нда, другой - ульяновскэнерго. Не проектно - разработка и развитие сервисов компании. Чем занимался: Подбор людей в команду, внедрение аджайл методологии разработки, системная аналитика, подбор системных аналитиков, код ревью, построение дорожной карты и распределение ресурсов, бэкенд разработка, фронтенд разработка, написание тестов. Стек: Angular, Docker, Postgres, RabbitMQ, Express, Hapi, MinIO, Nest.js, Redis","HTML5, JavaScript, Less, Sass, Node.js, TypeScript, Angular, Webpack, React, jade(pug), Phaser, PostgreSQL, Управление командой, Agile, Scrum, UML, RabbitMQ, Redis, Docker, Русский — Родной, Английский — B2 — Средне-продвинутый",Репозитории: https://bitbucket.org/fochkun/ https://github.com/fochkun Codepen: https://codepen.io/dmitry-chervakov,"Сибирский федеральный университет, Красноярск Институт космических и информационных технологий , Автоматизация обработки информации и управления","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/f403fe4c000375b7930039ed1f617237357a54
Кандидат,C# Developer,200 000 ₽ на руки,"Мужчина, 37 лет","Киров (Кировская область) , не готов к переезду , готов к командировкам",Не указано,Опыт работы 13 лет 7 месяцев,Программист в MetaIT GmbH,"Поддержка старых проектов написанных на ExtJS Новые проекты на Angular В моей зоне ответственности все контролы ( выпадающие списки, поля ввода, таблицы, кнопки, списки с навигацией, деревья, табы, аккордеоны ) Основные проекты: Пациент - это приложение для больниц, цифровизации пациента и вычисление DRG кода его болезни. Основная ORM - XPO, но есть и EF но редко используется. В этом проекте очень много вычислений и математики. Много высоко отлаженного кода. Приходилось часто профилировать память и производительность при помощи dotPeek и dotMemory. Приходилось расширять внутренний язык с выражениями дбвью: приложение для просмотра списков пациента. Разработана виртуальная таблица для отображения большого количества строк и столбцов ( рендер только тех ячеек, что видны на экране ) редактирование столбцов, перетаскивание, изменение размеров WPF клиент пациента. Приложение использует CefSharp и в браузере отображается пациент SignalR: После внедрения пользователь мгновенно видит что текущего пациента просматривает кто то еще, редактирует и оповещение если пациента изменили в БД. Шифрование: Все запросы, где присутствует пароль у нас шифруются при помощи RSA и посмотреть контент крайне сложно. Так же мы экспериментировали с разными алгоритмами. Очень понравился алгоритм Диффи-Хеллмана Бинарная сериализация: Для повышения производительности мы не пользуемся JSON для хранения файлов с данными, каталогов и других справочников. Полностью сами написали бинарный сериализатор. Однако сейчас можно посмотреть в сторону MemoryPack. shadow dom: Мы научились создавать изолированные компоненты на Angular. Сейчас мы можем размещать новый Angular функционал в старых ExtJS приложениях.","C#, NHibernate, FirebirdSQL, ExtJS, jQuery, JavaScript, MS SQL, Microsoft Visual Studio, ASP.NET, Rider, WebStorm, Angular, SignalR, Kafka, Русский — Родной",Не указано,"Вятский государственный университет, Киров ВЗФ , УИ",Русский — Родной,https://hh.ru/resume/562ca7820002b561a30039ed1f733944634445
Кандидат,"Fullstack-разработчик, разработчик кроссплатформенных мобильных приложений",230 000 ₽ на руки,"Мужчина, 41 год","Москва , м. Новогиреево , не готов к переезду , готов к командировкам",Не указано,Опыт работы 15 лет 8 месяцев,"Fullstack-разработчик в ООО ""Пикварио Технологии (Смартекс)""","Разработка и поддержка кроссплатформенного мобильного приложения, web-приложений, CI/CD для мобильной разработки. Достижения: - ускорил процесс разработки нового функционала на 20% за счет внедрения основных принципов DDD + слоистой архитектуры; - полность автоматизированна сборка и доставка приложения в AppStore, Google Play, App Gallery, Firebase, Sentry для релизной и тестировочной версии; - были улучшены и исправлены некоторые плагины для NativeScript платформы, что привело к предотвращению срывов сроков завершения задачи. Плагины также опубликованы в публичный доступ (NPM); - проведена работа по оптимизации производительности и размера конечного пакета за счет замещения библиотеки FFMPEG несколькими строчками нативного кода (Java/Swift); - активно участвовал в разработки платформы NativeScript и участвовал в докладе на CrossConf в Москве 2024 г.","JavaScript, Node.js, VueJS, PHP, Yii, Разработка нового продукта, Разработка ПО, REST API, Обучение и развитие, TypeScript, Angular, DDD, React Native, Русский — Родной, Английский — A2 — Элементарный","Без вредных привычек. Люблю развиваться и создавать качественный продукт. YII2, Drupal, CS-Cart, Prestashop, Netcat.","Институт Натальи Нестеровой Экономики , Менеджмент; Официальный курс по NestJs NestJs , Backend-разработчик на NestJs (NodeJS)","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/44325bea00035f37300039ed1f476454766c4f
Candidate,Lead Software Engineer | Frontend | Fullstack,Не указано,"Male, 31 year","Saint Petersburg , willing to relocate , prepared for occasional business trips",Не указано,Work experience 11 years 4 months,Lead Software Engineer в EPAM Systems Inc. (Россия),"Providing professional expertise in the area of Frontend and Fullstack development Responsibilities: - Led the developer unit of up to 10 person size. - Provided POCs, POTs, and MVPs for frontend applications in the early stage. - Took part in the EPAM interview process as the certified technical interviewer. Also prepared other interviewers for the certification. - Mentored lab students and prepared them for the junior position. - Conducted professional development courses for EPAM employees. Impact (Artifacts): - Decreased memory consumption by Node.js application in more than 6 times. - Developed plenty strategy plans for migration from pure JS to TS, from angular.js to Angular 2+, from CRA to NEXT.js. - Built frontend part for 5D Omero image viewer based on microfrontend architecture. - Provided a core functionality for an AI-based annotation tool. - Built a core functionality for interactive maps for a parking application. - Prepared an open-source course for modern E-Commerce with the MACH architecture. Technologies used: - Backend: NodeJS, AWS, GraphQL, MACH, Commerce Tools. - Frontend: JavaScript, Typescript, React, Angular, Next.js. - Tools: Jenkins, Docker, Webpack, Rollup, Parcel, Jest, Cypress, Storybook. - DBs: MySql, PostgreSQL, Mongo, Redis.","JavaScript, HTML5, CSS3, React.js, Angular, Node.js, Docker, CI/CD, Typescript, Webpack, AWS, Russian — Native, English — C1 — Advanced, German — B1 — Intermediate","• 8+ years of software development experience in fintech, banking, online retail, lifestyle, social networks, e-commerce, ERP, data management, and blockchain industries. • Having production experience in the development of real-time apps, IoT platforms integration, API, designed independent front-end/back-end apps, and landing page builders. • Hands-on experience with the major JavaScript frameworks: Angular, React.js, Ember, Svelte • Developed NodeJS production servers (with and without Express) both: in standalone RESTful servers and in microservices node variants. • Skilled in the unit and e2e testing (mocha, jasmine, jest, enzyme, karma, cypress, playwright). • Experienced in code analysis tools, version control systems, and package builders. • Have in the background both SQL and NoSQL storage such as Postgres, Mongo, and Redis as well as ORM layers (Sequelize, Mongoose). • Writing high-quality documentation. • Apologist for SCRUM. • Lead development teams of 3 – 10 engineers, driven epics discussions, user stories creation, tasks decomposition, estimating, and planning.","ИТА ЮФУ ИКТИБ , Прикладная информатика; ИТА ЮФУ Автоматики и вычислительной техники , Программная инженерия","Russian — Native, English — C1 — Advanced, German — B1 — Intermediate",https://hh.ru/resume/aec234220002194e350039ed1f7764474b4d45
Кандидат,front end developer,3 000 $ на руки,"Мужчина, 35 лет","Санкт-Петербург , хочу переехать (Санкт-Петербург) , готов к командировкам",Не указано,Опыт работы 11 лет 8 месяцев,Frontend UI разработчик в Paxful,"имплементация дизайн-системы, компонентный подход, создание корпоративного микро css-фреймворка, css-modules, scss, postcss, webpack, nodejs, invision, storybook, react, redux, react hooks, redux hooks, rxjs, ts, reactstrap; переезд фронт-энда из монолита в отдельный репозиторий","Node.js, Sass, CSS3, HTML5, Git, JS, MySQL, PostgreSQL, Gulp, vagrant, BEM, CSS-модули, webpack, nodejs, react+react hooks, redux + redux hooks, Bootstrap, ant design, invision, typescript, rxjs, storybook, vue, создание css-фреймворков, Русский — Родной, Английский — A1 — Начальный","ПОРТФОЛИО работ можно посмотреть здесь: http://gsemikozov.github.io (очень сильно устарело, примеры более новых работ при необходимости готов предоставить) ---- Личные качества: активная жизненная позиция, целеустремлённость и стремление к саморазвитию, ответственность, оперативность, инициативность, быстрая обучаемость. Научная деятельность: кандидатская диссертация на кафедре теоретической и практической философии в ХНУ им. Каразина. Увлечения: футбол, историческая реконструкция, музыка, программирование","Компьютерная академия ""ШАГ"" веб-программирование , веб-разработка; ХНУ им. В.Н. Каразина философский , история философии","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/16a6d74200021bf9170039ed1f45615369696d
