ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 24 года","Москва , не готов к переезду , готов к командировкам",Не указано,Опыт работы 4 года 11 месяцев,Middle фронтенд-разработчик в Diasoft,"– Разработка и поддержка клиентской части веб-приложения на Angular – Использование корпоративного фреймворка для реализации архитектуры микрофоонтендов – Использование корпоративной платформы Q.Pallette, использование лукапов, сёрчбоксов, разработка интегрируемых веб-компонентов (виджетов), использование сторонних веб-компонентов – Разработка дашбордов на платформе Q.Sensor","Ответственность, JavaScript, HTML, CSS, jQuery, Git, Ajax, Linux, ООП, Bootstrap, MVC, Unit Testing, MVVM, Architecture, TypeScript, Functional Programming, Angular, React, Vue, Слепая печать, Высокая скорость печати, SCSS, Sass, Stylus, Haskell, Исполнительность, Русский — Родной, Английский — B1 — Средний, Немецкий — A1 — Начальный, Французский — A1 — Начальный",Не указано,"Национальный исследовательский ядерный университет ""МИФИ"", Москва Атомная энергетика и машиностроение , Информационные системы и технологии; Национальный исследовательский ядерный университет ""МИФИ"", Москва 09.02.05 Прикладная информатика (по отраслям)","Русский — Родной, Английский — B1 — Средний, Немецкий — A1 — Начальный, Французский — A1 — Начальный",https://hh.ru/resume/2437d8d80008215b730039ed1f4d5348473136
Кандидат,"Web-программист, Frontend, PHP (HTML5, JavaScript, Node.js, Angular, Bootstrap, PHP7, MySQL)",Не указано,"Мужчина, 51 год","Санкт-Петербург , готов к переезду , готов к командировкам",Не указано,Опыт работы 31 год 1 месяц,"Web-программист в Разработка собственных проектов, фриланс","Опыт создания SPA-сайтов, адаптивной верстки; Native JS, TypeScript, Node.js, HTML5, CSS3; Bootstrap, Angular; PHP7, MySQL;","Ajax, frontend, JavaScript, jQuery, MySQL, Node.js, Web Application Development, Графические редакторы, Bootstrap, CSS3, HTML5, AngularJS, PHP5, PHP7, Angular, TypeScript, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Санкт-Петербургский государственный университет, Санкт-Петербург Факультет прикладной математики - процессов управления , Прикладная математика и информатика","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/fce23dee0001f854600039ed1f463665375450
Кандидат,Программист-разработчик (Fullstack/back-end)(C# ASP.NET/Angular),70 000 ₽ на руки,"Мужчина, 28 лет","Кемерово , готов к переезду , готов к командировкам",Не указано,Опыт работы 2 года 10 месяцев,Web-программист в ООО «СОФТКАТЭН»,"FullStack разработка корпоративного сайта в команде. Разработка модулей ""Табель"", ""Таск менеджмент"", ""Отчеты""","Visual Studio C#, C# ООП, MS SQL Server, Entity Framework, MS Office, ASP.NET, AngularJS, Git, Русский — Родной, Английский — B1 — Средний","По опыту: - работа c MS Visual Studio, GIT, WebStorm; - разработка на C# .NET Core (ASP.NET, Web API); - работа с SQL/PostgreSQL базами данных + Entity Framework; - frontend-разработка с использованием AngularJS; - понимание принципов ООП. По личным качествам: - отлично развитая логика; - умение работать в команде; - стремление развиваться и набираться опыта; - готовность осваивать новые платформы, фреймворки.","Кузбасский Государственный Технический Университет Институт информационных технологий, машиностроения и автотранспорта , Информационные системы и технологии","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/667777b40007b20e3a0039ed1f733272694738
Кандидат,Программист-разработчик,225 000 ₽ на руки,"Мужчина, 31 год","Пермь , готов к переезду , готов к командировкам",Не указано,Опыт работы 9 лет 5 месяцев,Инженер-программист в ПРОМИНФОРМ,"Разработка информационных систем голосования для функционирования органов государственной власти. Системы стоят, например, в Государственной думе и Совете Федерации (Стек: .Net, Angular, Java)","C#, Java, SQL, Git, TypeScript, Angular, Apache Maven, WPF, API, JavaScript, Русский — Родной, Английский — B1 — Средний",Не указано,"Пермский национальный исследовательский политехнический университет, Пермь Электротехнический , Информатика и вычислительная техника; ПГНИУ Механико-Математический , Компьютерная безопасность; Пермский сетевой университет GalileoSky , Программирование микроконтроллеров; Perm Winter School РИНО ПГНИУ , Цифровые финансовые рынки; Государственное и муниципальное управление МАГУ , ГМУ","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/bd9ab83700026a17820039ed1f4c31586b7455
Кандидат,Backend Developer,Не указано,"Мужчина, 33 года","Ростов-на-Дону , не готов к переезду , готов к командировкам",Не указано,Опыт работы 9 лет 4 месяца,Backend Developer в Индивидуальное предпринимательство / частная практика / фриланс,"• Developing and maintaining a web application using Django and Flask. • Designing and implementing REST APIs for the application. • Working with the team to ensure the application was fully tested and deployed on time. • Django BlogPost contains a model that represents a blog post, with fields such as title, body, author, and date published. It also contains views and templates to display a list of blog posts, as well as a detailed view for each post. • https://github.com/somarbilal/Django-BlogPost • Create a book store API using Django's class based views and the Django Rest Framework • https://github.com/somarbilal/BookstoreAPI","Experience in teamwork, Communication, analytical and interpersonal skills, Adaptability and work under pressure, Python, machine learning, data analysis, Experience in cold calls, Customer service experience, The ability to deal with any kind of objections from clients, English, Arabic, PC user, HTML, HTML5, CSS, JavaScript, AngularJS, Adobe Photoshop, Adobe Premier Pro, Git, MySQL, SQL, Bootstrap, Арабский — Родной, Английский — C1 — Продвинутый, Русский — B2 — Средне-продвинутый",I love to work honestly and I have a constant enthusiasm for work,"National Research university"" higher school of economics"" Computer science , Master degree, software engineering; Tishreen university_syria Computer engineering , Bachelor degree, software engineering","Арабский — Родной, Английский — C1 — Продвинутый, Русский — B2 — Средне-продвинутый",https://hh.ru/resume/661f0d5a0005845e250039ed1f7332506d4973
Кандидат,Главный инженер,Не указано,"Мужчина, 37 лет","Москва , готов к переезду , готов к командировкам",Не указано,Опыт работы 5 лет 4 месяца,Главный Инженер Разработки в eVision Corporation,- Разработка и поддержка программного обеспечения. - Frontend Typescript/Angular - Backend Scala/Java,"Python, JS, PostgreSQL, Git, TypeScript, Angular, Django Rest Framework, Русский — Родной, Английский — B2 — Средне-продвинутый",Software Engineer / FullStack Engineer / Python / Typescript / Java / Scala /,"Ecole 42 Computer Science; Programming School 21 Kazan; КАУ им.Скрябина Технологический , Технолог мясо-молочной продукции; C 21 School","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/5ea360b10008d0e5720039ed1f704473716f76
Кандидат,Full Stack Developer,250 000 ₽ на руки,"Мужчина, 41 год","Санкт-Петербург , готов к переезду , готов к командировкам",Не указано,Опыт работы 9 лет 10 месяцев,Full Stack Developer в Индивидуальный предприниматель / фрилансер,"Frontend (React, Angular, Vue), Backend (Node.js, Nest.js), Mobile (React Native).","JavaScript, TypeScript, React, Angular, Vue, Node.js, Nest.js, React Native, SQL DB, NoSQL, Git, Docker, GraphQL, Scrum, Русский — Родной, Английский — B1 — Средний, Немецкий — B2 — Средне-продвинутый","Имею многолетний опыт разработки веб и мобильных приложений. Cтек технологий: - HTML, CSS, Bootstrap, Materialize, Tailwind CSS - JavaScript, TypeScript, Node.js - React, React Native, Vue.js, Angular, Next.js, Next.js, Nest.js, Express.js - MongoDB, Postgres - Git, Jira, Docker Крайний проект: https://nocapsports.io","Белорусский национальный технический университет, Минск Факультета информационных технологий , Инженер-программист; Tel-Ran Berlin Tel-Ran Berlin , Java / Web / Mobile","Русский — Родной, Английский — B1 — Средний, Немецкий — B2 — Средне-продвинутый",https://hh.ru/resume/eeb615750008239b1c0039ed1f717631396551
Кандидат,Web-разработчик,80 000 ₽ на руки,"Мужчина, 27 лет","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 6 месяцев,Web-разработчик в QIWI Ltd,разработка клиент-серверных приложений,"JavaScript, HTML, CSS, MySQL, PHP, TypeScript, Angular 2, laravel, Русский — Родной, Английский — C2 — В совершенстве, Немецкий — C1 — Продвинутый",Не указано,Не указано,"Русский — Родной, Английский — C2 — В совершенстве, Немецкий — C1 — Продвинутый",https://hh.ru/resume/2806328f00043f6a580039ed1f67394b526736
Кандидат,Инженер-электроник,130 000 ₽ на руки,"Мужчина, 43 года","Санкт-Петербург , готов к переезду (Санкт-Петербург) , не готов к командировкам",Не указано,Опыт работы 18 лет 2 месяца,Инженер-электроник 1кат. в НТК Криогенная техника,Обслуживание и ремонт электронного оборудования станков с ЧПУ.,"Git, ООП, SQL, JavaScript, Java, MS Visual C++, C++, UML, STL, Win32 Api, Пользователь ПК, Инженерные системы, Чтение электросхем, Internet, MS Visual Studio, Visual Studio C#, Эксплуатация, С#, Windows Forms, WPF, XAML, MS SQL Server, HTML5, CSS3, jQuery, ASP.NET, MVC, Entity Framework, PHP, AngularJS, Русский — Родной, Английский — A2 — Элементарный","Знание основ программирования с использованием языка С++. Знание ООП с использованием языка С++: - принципы ООП; - конструкторы; - деструкторы; - виртуальные функции; - абстрактные классы; - динамические структуры данных. Умение использовать библиотеки классов стандартных шаблонов STL. Знание ООП языка UML. Создание приложений для платформы Microsoft.NET: - базовый язык реализаций .NET решений - C# - библиотека базовых классов BCL - разработка приложений с использованием Windows Forms - принцип построение Windows приложений - взаимодействие с элементами управления - построение пользовательских интерфейсов. - разработка приложений с использованием WPF - взаимодействие с элементами управления и построение пользовательских интерфейсов при помощи языка разметки XAML - использование архитектурного паттерна проектирования MVVM - использования паттерна поведения Command. Системное программирование: -потоки -процессы -примитивы синхронизации -межпроцессное взаимодействие. Теория баз данных: - язык структурированных запросов SQL - проектирование баз данных - нормализация баз данных - нормальные формы - многотабличные и вложенные запросы - агрегатные функции - системы управления базами данных. Программирование и администрирование Microsoft SQL Server: -особенности диалекта T-SQL -представления -триггеры -хранимые процедуры -пользовательские функции -резервное копирование и восстановление -репликация, система прав. Сетевое программирование: -сокеты -синхронные и асинхронные механизмы обмена данными -протоколы. Разработка web-страниц на языке разметки HTML5 с использованием каскадных таблиц стилей CSS3: -форматирование текста при помощи HTML -форматирование при помощи CSS -списки -использование таблиц -работа с формами -HTML5 -CSS3. Язык сценариев JavaScript: -Основы программирования -ООП в JavaScript -DOM -BOM -JQuery. Разработка web-приложений ASP.NET на языке C# с применением СУБД MS SQL Server, источников данных XML и технологии AJAX: -ASP.NET MVC -ASP.NET и AJAX -Взаимодействие с MS SQL Server c использованием Entity Framework. Паттерны проектирования: -Порождающие паттерны -Структурные паттерны -Паттерны поведения. Управление программными проектами: -Модели процесса разработки программного обеспечения -Agile -Scrum -Инструментальные средства -Работа с требованиями управления качеством. -Создание web-приложений, исполняемых на стороне сервера с помощью языка программирования PHP и технологии AJAX -Использование cookies и сессий, взаимодействие с источником данных, СУБД MySQL, AXAJ и PHP. -Angular JS. Программирование с использованием технологии Java: -ООП; -Многопоточность; -Spring; -Hibernate; -MVC. Разработка приложений для мобильных устройств на основе операционной системы Android: -Построение пользовательского интерфейса; -Использование оповещений; -Использование стандартных диалогов; -Графика, анимация; -Использование баз данных в Android приложениях; -Асинхронность, сетевые возможности, web-сервисы. Знание аппаратного обеспечения рабочих станций и ноутбуков. Администрирование OS Windows 10. Наличие сертификатов: Cisco Networking Academy. Умение работать с радиоаппаратурой, измерительными приборами; ремонт, разработка и модернизация радиоэлектронной аппаратуры(РЭА); знание компьютерного обеспечения: пакет Microsoft Office, Microcap, PСad, Compas 3d (разработка электрических схем,). Умение работать с диагностическими контроллерами: сборка, настройка, программирование в программном пакете FreeDos. Умение работать с сетевым оборудованием: маршрутизаторами (Cisco, Zyxel), коммутаторами (D-Link, Moxa), точками доступа WI-FI (Cisco; D-Link), модемами (Zyxel). Умение работать с контроллерами фирмы Siemens: программирование в программном пакете Step 7. Умение работать с приводами постоянного тока фирм Siemens и приводами отечественного изготовления (ЭПУ, ТЕ, ТП, ТР, КТЕ): ремонт, настройка и программирование. Умение работать с частотными преобразователями фирм Siemens, Danfoss, Mitsubishi, Lenze, Shnider electric: ремонт, настройка и программирование. Мой адрес GitHub в котором находятся мои разработки: https://github.com/Vinnik81","Филиал «Академия Шаг Ярославль» Автономная некоммерческая организация дополнительного профессионального образования «Академия Шаг» Программное обеспечение , Разработка программного обеспечения; Омский государственный технический университет, Омск Радиотехнический факультет , Радиотехника","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/f32261eb000273936e0039ed1f71454f586343
Кандидат,React Frontend Developer,Не указано,"Мужчина, Не указано","Краснодар , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 15 лет 1 месяц,TeamLead Frontend в Winfinity,Разработка фронтенд части игры,"JavaScript, Git, react.js, TypeScript, webpack, Node.js, HTML5, CSS3, jQuery, Ajax, Linux, Gulp, MongoDB, Sass, PostCSS, react-redux, react-actions, react-saga, continuous integration, express.js, koa.js, blockchain, ethereum, bitcoin, web3, Русский — Родной, Английский — A2 — Элементарный","Нравится изучать новые технологии, делать красивые и функциональные веб-приложения","LoftSchool Продвинутый курс по веб-разработке; Кубанский государственный аграрный университет, Краснодар Юридический; Курс по angular javascript.ru , Angular.js; Node.js - серверный javascript Школа онлайн образования LoftSchool; React.js Разработка веб-приложений Школа онлайн образования LoftSchool; Javascript.ru Javascript.ru , Angular.js; Продвинутый курс по Веб-разработке LoftSchool","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/26634ee400036eafde0039ed1f6271465a6e41
Candidate,programmer,Не указано,"Male, 31 year","Moscow , not willing to relocate , prepared for business trips",Не указано,Work experience 6 years 11 months,"Software developer at Coral club, Moscow в Coral Club","1. Я создал структуру базы данных и таблиц, архитектурный метод для бизнес-программ на основе WPF и Windows Forms в Visual Studio. 2. Я отвечал за создание и контроль профилей пользователей и уровней доступа (прав) для каждого сегмента базы данных для защиты важных данных. 3. Я провел выявление проблем с базой данных, устранение неполадок и внедрение эффективных решений. 4. Я координировал развертывание нового программного обеспечения, обновления функций и исправления. 5. Я исправил, модифицировал и обновил программное обеспечение для повышения производительности. Спланированный и разработанный мною интерфейс упрощает общее управление и обеспечивает простоту использования.","Работа в команде, Пользователь ПК, Английский язык, Деловое общение, Управление персоналом, MS PowerPoint, Работа с большим объемом информации, Работа с базами данных, JIRA, report builder, MSSQL, Умение тестировать свой код, Умение читать и разбираться в чужом коде, Python, Visual Studio C#, Transact-SQL, Software Development, HTML, AWS, Developer Express, Linux, Знание системы контроля версий Git, DevOps, jango, Big Data, English — Native, Russian — C2 — Proficiency, Swahili — A2 — Elementary","Увлеченный и ориентированный на результат разработчик программного обеспечения с более чем 3-летним опытом работы в этой области. Хорошо разбирается в продвижении объектно-ориентированных подходов к разработке программного обеспечения в реальном времени. Аналитический и внимательный к деталям. Стремится внести свой вклад в успех команды посредством упорного труда, внимания к деталям и отличных организаторских способностей. Четкое понимание проектирования программного обеспечения. Мотивирован учиться, расти и преуспевать в технологической отрасли.","Национальный государственный университет науки и технологий (NUST MISIS) информатика и вычислительная техника , Магистр компьютерных технологий и больших данных; Национальный государственный университет науки и технологий (NUST MISIS) информатика и вычислительная техника , Программное обеспечение для вычислительной техники и автоматизированных систем","English — Native, Russian — C2 — Proficiency, Swahili — A2 — Elementary",https://hh.ru/resume/ea6528a40007668f400039ed1f555841666b4a
Кандидат,Java разработчик,200 000 ₽ на руки,"Мужчина, 35 лет","Екатеринбург , м. Площадь 1905 года , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 11 лет 8 месяцев,Java-разработчик в Банк Точка,Разработчик в банке Точка.,"Linux, Администрирование серверов Linux, Java EE, Spring Framework, JavaScript, MongoDB, Angular, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Уральский технический институт связи и информатики (Филиал Сибирского государственного университета телекоммуникаций и информатики), Екатеринбург факультет телекоммуникаций , Телекоммуникации","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/64ffbf320001c48b940039ed1f754334763361
Кандидат,Frontend-разработчик,30 000 ₽ на руки,"Мужчина, 33 года","Санкт-Петербург , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 9 лет 6 месяцев,Frontend-разработчик в веб студия г.Белорецк,Верстка сайтов по макету. Создание js приложений(клиентская часть). less jQuery Angular,"html css javascript, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург робототехники , инженер","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/95fa3e0e0003e6e6ca0039ed1f726c46715765
Кандидат,Программист PHP/GO,2 200 $ на руки,"Мужчина, 36 лет","Ижевск , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 9 лет 11 месяцев,Ведущий разработчик в РТ БТМ,"- Поддержка ядра продукта - Написание unit тестов - Fullstack разработка (фронт - angular, бэк - go)","ООП, MySQL, Redis, Git, PHP, Yii2, Laravel, Mercurial, jQuery, AngularJS, Linux, GO, Русский — Родной",Не указано,"Удмуртский государственный университет, Ижевск Математический",Русский — Родной,https://hh.ru/resume/c680dd4a0006598c3e0039ed1f704555773941
Кандидат,Full-stack разработчик,Не указано,"Мужчина, 25 лет","Санкт-Петербург , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 лет 2 месяца,Разработчик в КОРУС Консалтинг,"Написание интеграционных API на .NET CORE, разработка фронта на Angular TS, телеграм боты на Python","Python, C++, SQL, Linux, Английский язык, HTML5, CSS, Git, C#, .NET Framework, Angular, Русский — Родной, Английский — B2 — Средне-продвинутый",Имею сертификат FCE.,"Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург Институт вычислительных систем и программирования , Программная инженерия; Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург Институт вычислительных систем и программирования , Прикладная информатика","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/2327309f0008a2a0670039ed1f4d6274515945
Кандидат,"Frontend-разработчик, Angular-разработчик",300 000 ₽ на руки,"Мужчина, 37 лет","Санкт-Петербург , не готов к переезду , готов к командировкам",Не указано,Опыт работы 14 лет 9 месяцев,Frontend-разработчик в Right Line,"Разработка и тестирование клиентских сервисов. Стек: Фронтенд: Angular + NgRX + Nest. Инфра: Docker, Kubernetes, Kustomize. Тесты: Jasmine, Cypress","JavaScript, MySQL, React JS, Firebase, Material UI, Ionic 4, Typescript, Angular, SCSS, REST, Node.js, Express.js, Docker, Kubernetes, MongoDB, leaflet, d3, MEAN, RxJS, Webpack, socket.io, Nginx, NgRX, Русский — Родной, Английский — B1 — Средний","Занимаюсь веб-разработкой с 2011г. Сначала верстка страниц HTML + CSS + простейший JS (JQuery), затем CMS системы Joomla, Wordpress, Drupal, UMI. С 2019г - фронтенд разработка. Основной стек: Angular, NgRX, Nest, NGINX, Docker. Также есть опыт c React (+ Redux + React-observable) и Vue 3",Не указано,"Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/3eb69a6a0007e848070039ed1f39344349365a
Кандидат,Frontend-разработчик,100 000 ₽ на руки,"Мужчина, 33 года","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 10 лет 7 месяцев,Фронтенд-разработчик в Лаборатория Интернет,верстка сайтов и разработка клиентской части сайта,"HTML5, CSS3, Adobe Photoshop, адаптивная верстка, Bootstrap, Gulp, Sass, Git, jQuery, Базовый AngularJS, JavaScript, базовый Angular 2-5, Ajax, Русский — Родной, Английский — A1 — Начальный",изучаю angular 2-5,"Самарский государственный университет путей сообщения, Самара Системы обеспечения движения поездов , Мехатроника и робототехника","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/8896838b00036823c30039ed1f73744c4d6551
Кандидат,Frontend-разработчик (удаленка),7 000 $ на руки,"Мужчина, 43 года","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 17 лет 8 месяцев,Team Lead в project 101,"Проект: ford. Это агрегатор моделей, фотографов, визажистов и исполнителей прочих ролей в модельном бизнесе. Головной офис – в США. Часть команды – в США. Интересные задачи, с которыми мне пришлось столкнуться: - Когда я пришел в компанию, фронтенд-команда была распределенной и состояла из фрилансеров. Я поменял фокус и набрал команду в офис. Позже фокус сместился на возможность удаленной работы и теперь команда целиком удаленная, без офиса - Собеседования разработчиков в свою и другие команды компании - Методология разработки scrum, позже kanban - Мы мигрировали с Angular на React без потери в производительности команды Основные технологии, используемые командой: TypeScript / React / Redux / PostCSS / Angular 2+ / RxJs / Jasmine / SASS / Bootstrap","JavaScript, Node.js, Bootstrap, HTML5, CSS, CSS3, Scrum, Teamleading, Git, Unit Testing, React, TypeScript, RxJS, Angular, Operational Transformations, Angular2, ООП, jQuery, HTML, XHTML, Ajax, JSON, Linux, Redux, Flux, Русский — Родной, Английский — C1 — Продвинутый",Не указано,"Московский технический университет связи и информатики, Москва Системы и сети , Вычислительные машины, комплексы, системы и сети","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/38cb28fb000404c6de0039ed1f424957554453
Кандидат,Frontend-разработчик,200 000 ₽ на руки,"Мужчина, 44 года","Москва , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 19 лет 3 месяца,Frontend-разработчик в Jelvix,"- разработка frontend в проекте, использующем Angular.JS (UI router, bootstrap, angular gettext для локализации, Gulp) - fullstack проект: backend на Node.JS (PostgreSQL, Elastic search, Socket.io, REST API по принципу HATEOAS, passport), frontend на Angular.JS (bootstrap, Leaflet, Gulp)","C++, Node.js, Objective-C, ООП, C/C++, REST, Windows 7, JavaScript, CSS, jQuery, iOS, CSS3, Ajax, Adobe Photoshop, PostgreSQL, C#, HTML5, AngularJS, Mac Os, Bootstrap, Git, XML, React, Swift, Lua, Русский — Родной, Английский — C1 — Продвинутый",Не указано,"Харьковский национальный университет радиоэлектроники, Харьков компьютерной инженерии и управления , гибкие компьютеризированные системы и робототехника","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/4f8352400002eb8aa10039ed1f52626c777242
Candidate,".Net 6,.Net Framework,.Net Core,MVC,C#,ReactJs,Angular,Microservice,EF,Web API,Azure,SQL Server,CICD",Не указано,"Male, 38 years","Moscow , I want to relocate (Germany, India, Switzerland) , prepared for business trips",Не указано,Work experience 15 years 7 months,Team leader в Techlink Pvt. Ltd.,"1. Preparation of Technical specifications. 2. Development and maintenance of the software applications on the basis of the specification. 3. Proactive Approach to fixing the bugs and integration of the new modules. 4. Creation, Maintenance, Optimization and Performance Enhancements of web applications/software applications. 5. Unit Testing and Bug fixing. 6. Leading the team of 3 members.","MVC 5/4/3, MVC Web API, Power BI Tool, Angular Js, LUIS, NuGet Packages, LINQ, C#, Entity Framework, ASP.NET, ADO.NET, Ajax, XML, Web Services, JavaScript, WCF Services, jQuery, HTML 5, CSS, SQL Server 2012/2010/2008/2008 R2/2005(SQL-PLSQL)., Signal R, SQL Dependency, TFS, Git, GitHub, SVN Tortoise, Source Tree, Azure Functions, Entity Framework Core, ASP.Net Core, Hindi — Native, English — C2 — Proficiency, Punjabi — C2 — Proficiency, Russian — A2 — Elementary","Recent Projects: TheMoneySource and ServBank- One of the biggest money lending company in the USA. CHEVRON – MVP WASTE MANAGMENT 2020 TO PRESENT MVP Waste Management Is divided into three parts Web, Mobile and Sphere Essential Suit. It enables chevron business units to manage and control the hazardous or non-hazardous waste, waste sites, essential materials, disposing trucks etc. All the three parts are synced with the help of AZURE Functions and ETL jobs. Technologies: - Agile, Dot Net Core 2.2, Azure Functions, Azure CI-CD, Graph API, Post Man (for testing api), Entity framework Core, Azure SQL Server, Swagger(for documentation), C#, Auto mappers, LINQ, Github, TFS, AZURE portal (for sprint management). Chevron – Salina’s Dashboard 2018 TO PRESENT Chevron-Salina’s Dashboard provides real time data for power generation in the form of graphs and gauges to show current potential generated, capacities of the plant, recommendations etc by fetching data from several different api's. Technologies used: Angular JS v5.0, Power BI,SQL Dependency, Signal R, C#, Asp.Net, MVC 5 Web API,ADO.Net, LINQ. Chevron - EMR Dashboard, 2018 TO PRESENT EMR Dashboard is a source of internal comparative data & it’s an important step to developing improved, measurable energy performance. Its goal is to provide visibility into energy efficiency and reduced OPEX through a decrease spend on fuel and power. The spotfire reports with the help of number of graphs and graphical gauges shows consumption and cost metrics rolled up to the upstream, midstream & downstream business level of chevron. Features like asset consuming per day, total energy cost, cost per energy consumed, annual consumption, consumption cost trend etc. A trained LUIS chatbot is used to fetch the reports with graphs & charts from database using dynamic queries. Technologies used: LUIS, MVC 4 Web Api, Angular JS v1.5, Sql Server 2012, Entity Framework 6.0, CSS, Bootstrap. Enterprise Products Partners L.P. - Evolve Dixie Implementation, 2017-2018 Enterprise Products Partners L.P. - Evolve Dixie Implementation helps to capture the records at stages like natural gas gathering, treating, processing, transportation and storage; NGL transportation, storage and import and export terminals; crude oil gathering, transportation, storage and terminals; petrochemical and refined products transportation, storage and terminals; and a marine transportation business that operates primarily on the United States inland and Intracoastal Waterway systems. Technologies used: Asp.Net MVC 4, C#, Kendo UI, Web API, Entity framework, LinQ, SQL Server, JQuery, HTML 5, CSS, Rabbit MQ, Hangfire, TFS, Git. Chevron - XSIT, 2016-2017 Chevron - XSIT is a portal that incorporates important daily tasks linked to the oil refineries such as Tanks and their capacities, Open Inventory, Lift & Delivery, and Configurations etc. It also extracts data from different sources while taking care of security, integrity, size and complexity of the data using various business rules and formulas. Technologies used: Angular JS v1.5, Spread Js, C#, Asp.Net MVC5 Web API, Entity Framework, WCF, LINQ. Telstra Australia Telstra Australia is CRM based application with an admin section to deal with the daily basis operations of telesales, customers and their sales etc., Application was fully responsive, and API’s to store or get relevant data. Technologies used: Angular JS v1.5, CSS, Bootstrap, GitHub & Source-tree. WALGA's RoadWise - Roadwise.asn.au WALGA's RoadWise - Roadwise.asn.au provides a solution to the authorities and locals to access the information regarding road safety, track records of road accidents,awareness events etc. It also allows local business owners bid government business tenders. Technologies used: Angular JS v1.0, MVC 5, C#, ASP.Net, Responsive Css Design, Web API, Entity Framework, LINQ, HTML 5, Bootstrap. Optus Trade-In Management System Optus Trade-In Management System is an application which works on the intranet with a 30 minutes session out mechanism system. It provides a platform to serve its users to sell their unwanted electronic gadgets with a reasonable rate according to a certified grading specification (Including few of off-line mechanisms). It is divided into 5 different parts boomrangbuyback manager(pos), optus manager(pos), alegre manager(pos), optus portal & boomerangbuyback portal. Technologies used: MVC4, WPF, JQ-Grids, Entity Framework 4.5, Java Script, JQuery, Html5, CSS, Authentication and Authorization, Excel Import Functionality, IIS 7.5, IIS 8.5, Windows 2012 R2 Server Trulity.com.au Trulity Financials provides a platform where all the financial operations related to a person or a firm are performed with less time and efforts, It enables the end user to keep track on financials task like investments, income, growth, funding, taxation, financial planning’s, joint future financial planning’s,savings, growth rate, wealth creation plans, retirement plans, user can view reports based on the business formulas. It also have features like community blog, members area forum, 24/7 online and offline chat and payment gateway. Technologies used: Asp.Net, C#, Design Factory Patterns, Debit Success Payment Gateway (API, Recursive Payment System) Integration, Power Builder 12.5, JQuery, Entity Framework 4.5, Java Script, Html, CSS, Asp.Net Membership, vBulletin(PHP) Forum, LINQ, Chat third party Plug-In, SSL Integration. Also completed other projects - Electionmanager, Alegre Manager 2.0, Check Point, boomerangBuyBack.cop.au, miportfolio.com.au, Dr. Gene, DailyDonor(Splash Site)Preregistration, Prizm-Firefly, DailyDonor, Epost, Department of Post Office(NationalInformatics Center, NeGP – A Service 08(Scheme Monitoring)","Bharati Vidyapeeth Deemed University, MCA (Master in Computer Applications) Computer applications , Software development; Guru Nanak Dev University (GNDU), BCA (Bachelor of Computer Applications) Computer applications , Software development","Hindi — Native, English — C2 — Proficiency, Punjabi — C2 — Proficiency, Russian — A2 — Elementary",https://hh.ru/resume/0cf4320200072b13c30039ed1f6a5573647a71
